timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,timestamp_local
2025-11-01 00:00:00+00:00,3847.1,3848.89,3842.85,3844.82,209.831,2025-11-01 01:04:59.999000+01:00,806913.16391100,1846,75.62120000,290799.04012200,0,2025-11-01 01:00:00+01:00
2025-11-01 00:05:00+00:00,3844.94,3846.33,3841.63,3842.45,171.7479,2025-11-01 01:09:59.999000+01:00,660195.54644300,1315,104.67120000,402360.20232600,0,2025-11-01 01:05:00+01:00
2025-11-01 00:10:00+00:00,3842.6,3845.07,3842.11,3842.44,267.8274,2025-11-01 01:14:59.999000+01:00,1029373.05154800,992,221.76550000,852350.87320100,0,2025-11-01 01:10:00+01:00
2025-11-01 00:15:00+00:00,3842.3,3843.41,3837.13,3839.1,187.1626,2025-11-01 01:19:59.999000+01:00,718796.19543900,1267,77.52150000,297718.98185900,0,2025-11-01 01:15:00+01:00
2025-11-01 00:20:00+00:00,3839.1,3841.45,3829.75,3838.24,540.5598,2025-11-01 01:24:59.999000+01:00,2073062.76415600,2367,291.13990000,1116649.17067800,0,2025-11-01 01:20:00+01:00
2025-11-01 00:25:00+00:00,3838.38,3842.85,3838.38,3840.9,201.684,2025-11-01 01:29:59.999000+01:00,774669.73034800,1044,102.26480000,392739.64042500,0,2025-11-01 01:25:00+01:00
2025-11-01 00:30:00+00:00,3840.76,3840.96,3832.95,3834.37,209.5848,2025-11-01 01:34:59.999000+01:00,803806.64973200,1478,128.38430000,492298.92943600,0,2025-11-01 01:30:00+01:00
2025-11-01 00:35:00+00:00,3834.45,3838.85,3834.45,3837.62,163.1211,2025-11-01 01:39:59.999000+01:00,625967.28651300,1696,88.11750000,338120.10456000,0,2025-11-01 01:35:00+01:00
2025-11-01 00:40:00+00:00,3837.6,3841.44,3836.99,3841.36,76.1722,2025-11-01 01:44:59.999000+01:00,292443.94256600,949,60.14540000,230941.20657000,0,2025-11-01 01:40:00+01:00
2025-11-01 00:45:00+00:00,3841.35,3845.51,3840.91,3845.27,114.5498,2025-11-01 01:49:59.999000+01:00,440312.65315200,1527,88.93390000,341837.71171300,0,2025-11-01 01:45:00+01:00
2025-11-01 00:50:00+00:00,3845.27,3846.38,3843.45,3843.45,140.9538,2025-11-01 01:54:59.999000+01:00,541959.27391600,1126,77.36530000,297469.53454700,0,2025-11-01 01:50:00+01:00
2025-11-01 00:55:00+00:00,3843.46,3848.03,3843.46,3846.5,100.6775,2025-11-01 01:59:59.999000+01:00,387235.76970800,845,72.80900000,280028.78131200,0,2025-11-01 01:55:00+01:00
2025-11-01 01:00:00+00:00,3846.37,3851.12,3845.15,3849.22,213.2406,2025-11-01 02:04:59.999000+01:00,820737.22224100,1611,114.47530000,440576.76395100,0,2025-11-01 02:00:00+01:00
2025-11-01 01:05:00+00:00,3849.21,3851.09,3846.51,3847.54,113.3009,2025-11-01 02:09:59.999000+01:00,436069.68660000,1037,69.94200000,269201.31472200,0,2025-11-01 02:05:00+01:00
2025-11-01 01:10:00+00:00,3847.54,3848.04,3846.31,3846.81,23.1198,2025-11-01 02:14:59.999000+01:00,88948.53992400,404,12.40240000,47715.67540300,0,2025-11-01 02:10:00+01:00
2025-11-01 01:15:00+00:00,3846.8,3851.55,3843.72,3846.2,211.8003,2025-11-01 02:19:59.999000+01:00,815000.55170000,1445,91.60470000,352580.64049400,0,2025-11-01 02:15:00+01:00
2025-11-01 01:20:00+00:00,3846.36,3847.85,3843.99,3847.37,63.3912,2025-11-01 02:24:59.999000+01:00,243829.07940000,756,39.93750000,153632.16823800,0,2025-11-01 02:20:00+01:00
2025-11-01 01:25:00+00:00,3847.36,3855.31,3846.64,3854.52,149.6248,2025-11-01 02:29:59.999000+01:00,576379.83588300,1116,126.61990000,487719.36595200,0,2025-11-01 02:25:00+01:00
2025-11-01 01:30:00+00:00,3854.55,3859.61,3850.73,3851.94,324.8263,2025-11-01 02:34:59.999000+01:00,1252554.68400000,1982,205.34510000,791830.06229700,0,2025-11-01 02:30:00+01:00
2025-11-01 01:35:00+00:00,3851.82,3852.61,3846.36,3846.37,72.9839,2025-11-01 02:39:59.999000+01:00,280958.01204600,826,18.80180000,72376.36858700,0,2025-11-01 02:35:00+01:00
2025-11-01 01:40:00+00:00,3846.37,3846.52,3843.19,3846.36,64.7536,2025-11-01 02:44:59.999000+01:00,248964.17379600,869,27.11520000,104238.49528100,0,2025-11-01 02:40:00+01:00
2025-11-01 01:45:00+00:00,3846.36,3846.59,3841.8,3842.39,74.1048,2025-11-01 02:49:59.999000+01:00,284891.87106400,1026,24.03130000,92400.65032000,0,2025-11-01 02:45:00+01:00
2025-11-01 01:50:00+00:00,3842.39,3845.34,3842.39,3844.41,93.9672,2025-11-01 02:54:59.999000+01:00,361206.45242500,870,74.24080000,285372.42470400,0,2025-11-01 02:50:00+01:00
2025-11-01 01:55:00+00:00,3844.41,3845.23,3842.34,3842.85,53.7912,2025-11-01 02:59:59.999000+01:00,206758.31407900,443,18.86560000,72512.65871000,0,2025-11-01 02:55:00+01:00
2025-11-01 02:00:00+00:00,3842.84,3844.81,3837.96,3838.52,182.9882,2025-11-01 03:04:59.999000+01:00,703033.37988800,1351,93.94210000,360927.13424700,0,2025-11-01 03:00:00+01:00
