timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,timestamp_local
2025-11-01 00:00:00+00:00,3847.1,3847.96,3846.72,3847.2,14.8723,2025-11-01 01:00:59.999000+01:00,57216.61939000,237,8.19380000,31522.03679700,0,2025-11-01 01:00:00+01:00
2025-11-01 00:01:00+00:00,3847.25,3848.89,3846.36,3846.36,74.8074,2025-11-01 01:01:59.999000+01:00,287810.52681500,450,17.35660000,66796.34719600,0,2025-11-01 01:01:00+01:00
2025-11-01 00:02:00+00:00,3846.36,3846.36,3842.85,3843.62,87.6791,2025-11-01 01:02:59.999000+01:00,337048.07522300,555,23.49600000,90312.92666500,0,2025-11-01 01:02:00+01:00
2025-11-01 00:03:00+00:00,3843.63,3845.05,3843.15,3844.54,30.0697,2025-11-01 01:03:59.999000+01:00,115602.00820000,383,25.68320000,98740.06503100,0,2025-11-01 01:03:00+01:00
2025-11-01 00:04:00+00:00,3844.6,3844.82,3843.81,3844.82,2.4025,2025-11-01 01:04:59.999000+01:00,9235.93428300,221,0.89160000,3427.66443300,0,2025-11-01 01:04:00+01:00
2025-11-01 00:05:00+00:00,3844.94,3846.18,3843.16,3846.18,35.9288,2025-11-01 01:05:59.999000+01:00,138136.69745900,451,30.43750000,117028.92775200,0,2025-11-01 01:05:00+01:00
2025-11-01 00:06:00+00:00,3846.33,3846.33,3844.56,3844.9,24.0481,2025-11-01 01:06:59.999000+01:00,92480.89711500,177,10.66060000,40993.92352800,0,2025-11-01 01:06:00+01:00
2025-11-01 00:07:00+00:00,3844.81,3844.89,3843.71,3843.71,14.0201,2025-11-01 01:07:59.999000+01:00,53901.80857200,129,10.89360000,41883.40908500,0,2025-11-01 01:07:00+01:00
2025-11-01 00:08:00+00:00,3843.8,3844.95,3841.9,3841.95,49.2439,2025-11-01 01:08:59.999000+01:00,189268.63296800,291,9.16370000,35224.01238900,0,2025-11-01 01:08:00+01:00
2025-11-01 00:09:00+00:00,3842.04,3844.05,3841.63,3842.45,48.507,2025-11-01 01:09:59.999000+01:00,186407.51032900,267,43.51580000,167229.92957200,0,2025-11-01 01:09:00+01:00
