timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,timestamp_local
2025-09-14 00:00:00+00:00,4669.9,4673.27,4668.29,4672.91,202.7955,2025-09-14 02:04:59.999000+02:00,947448.94711300,887,74.20670000,346679.25206000,0,2025-09-14 02:00:00+02:00
2025-09-14 00:05:00+00:00,4672.91,4681.22,4672.38,4680.01,482.2823,2025-09-14 02:09:59.999000+02:00,2255579.94520900,1760,277.79450000,1299359.77490200,0,2025-09-14 02:05:00+02:00
2025-09-14 00:10:00+00:00,4680.0,4680.32,4675.37,4680.03,172.5619,2025-09-14 02:14:59.999000+02:00,807184.04542500,907,66.53640000,311193.41218700,0,2025-09-14 02:10:00+02:00
2025-09-14 00:15:00+00:00,4680.04,4683.3,4677.12,4677.46,192.9509,2025-09-14 02:19:59.999000+02:00,903083.68385800,1220,117.65630000,550625.23824700,0,2025-09-14 02:15:00+02:00
2025-09-14 00:20:00+00:00,4677.25,4679.93,4672.01,4679.93,207.4592,2025-09-14 02:24:59.999000+02:00,969950.63544900,939,120.29240000,562481.33864900,0,2025-09-14 02:20:00+02:00
2025-09-14 00:25:00+00:00,4679.92,4680.41,4677.1,4677.99,42.8317,2025-09-14 02:29:59.999000+02:00,200402.49472200,493,25.10170000,117441.70303000,0,2025-09-14 02:25:00+02:00
2025-09-14 00:30:00+00:00,4677.99,4683.26,4676.08,4683.03,209.8019,2025-09-14 02:34:59.999000+02:00,981717.99667900,937,137.60490000,643868.95574400,0,2025-09-14 02:30:00+02:00
2025-09-14 00:35:00+00:00,4683.29,4684.96,4676.92,4680.28,173.8124,2025-09-14 02:39:59.999000+02:00,813515.64551800,1030,45.52040000,213041.68567800,0,2025-09-14 02:35:00+02:00
2025-09-14 00:40:00+00:00,4680.09,4680.1,4670.53,4671.56,131.8569,2025-09-14 02:44:59.999000+02:00,616193.08164600,599,29.40070000,137385.79230100,0,2025-09-14 02:40:00+02:00
2025-09-14 00:45:00+00:00,4671.6,4673.34,4667.42,4668.56,117.2682,2025-09-14 02:49:59.999000+02:00,547629.27862700,638,31.89220000,148949.28489700,0,2025-09-14 02:45:00+02:00
2025-09-14 00:50:00+00:00,4668.56,4669.23,4662.51,4669.23,122.692,2025-09-14 02:54:59.999000+02:00,572413.62954700,1397,43.01420000,200681.53667800,0,2025-09-14 02:50:00+02:00
2025-09-14 00:55:00+00:00,4669.24,4677.05,4669.24,4673.33,84.6411,2025-09-14 02:59:59.999000+02:00,395638.00577600,696,39.11180000,182787.61561600,0,2025-09-14 02:55:00+02:00
2025-09-14 01:00:00+00:00,4673.32,4673.32,4659.9,4671.24,206.4282,2025-09-14 03:04:59.999000+02:00,963146.94755400,1826,55.66680000,259706.04019400,0,2025-09-14 03:00:00+02:00
2025-09-14 01:05:00+00:00,4671.24,4671.74,4662.42,4662.42,200.0792,2025-09-14 03:09:59.999000+02:00,933774.21817700,1541,58.28380000,271962.54916900,0,2025-09-14 03:05:00+02:00
2025-09-14 01:10:00+00:00,4662.41,4662.67,4657.64,4658.78,62.0201,2025-09-14 03:14:59.999000+02:00,289001.00440400,1154,24.05550000,112103.92880600,0,2025-09-14 03:10:00+02:00
2025-09-14 01:15:00+00:00,4658.63,4664.37,4658.61,4662.2,96.549,2025-09-14 03:19:59.999000+02:00,450040.19536900,1493,50.21280000,234040.35014000,0,2025-09-14 03:15:00+02:00
2025-09-14 01:20:00+00:00,4662.21,4662.45,4653.73,4656.3,194.395,2025-09-14 03:24:59.999000+02:00,905375.85569600,1525,61.22580000,285066.41685800,0,2025-09-14 03:20:00+02:00
2025-09-14 01:25:00+00:00,4656.21,4663.66,4656.21,4662.8,140.3688,2025-09-14 03:29:59.999000+02:00,654205.87895300,684,69.51910000,324014.19079700,0,2025-09-14 03:25:00+02:00
2025-09-14 01:30:00+00:00,4662.8,4665.71,4658.79,4665.71,77.401,2025-09-14 03:34:59.999000+02:00,360886.90101200,1219,47.28660000,220500.62481600,0,2025-09-14 03:30:00+02:00
2025-09-14 01:35:00+00:00,4665.77,4668.0,4663.57,4663.83,127.9218,2025-09-14 03:39:59.999000+02:00,596916.59590300,638,70.37530000,328403.30025800,0,2025-09-14 03:35:00+02:00
2025-09-14 01:40:00+00:00,4664.05,4669.52,4663.02,4668.82,215.3336,2025-09-14 03:44:59.999000+02:00,1005093.94429100,709,117.62270000,549028.97085300,0,2025-09-14 03:40:00+02:00
2025-09-14 01:45:00+00:00,4668.82,4679.59,4665.12,4672.89,279.415,2025-09-14 03:49:59.999000+02:00,1305995.66125300,1413,143.63570000,671096.85487700,0,2025-09-14 03:45:00+02:00
2025-09-14 01:50:00+00:00,4672.68,4681.62,4672.12,4676.35,165.6857,2025-09-14 03:54:59.999000+02:00,775167.44815900,1467,52.52210000,245683.37962900,0,2025-09-14 03:50:00+02:00
2025-09-14 01:55:00+00:00,4676.34,4677.63,4674.91,4676.62,58.8604,2025-09-14 03:59:59.999000+02:00,275231.24013700,596,20.97290000,98064.67899300,0,2025-09-14 03:55:00+02:00
2025-09-14 02:00:00+00:00,4676.26,4682.08,4673.92,4678.35,158.035,2025-09-14 04:04:59.999000+02:00,739265.45071500,1507,106.44370000,497959.84496400,0,2025-09-14 04:00:00+02:00
2025-09-14 02:05:00+00:00,4678.73,4689.58,4677.76,4686.72,272.6886,2025-09-14 04:09:59.999000+02:00,1277213.47357200,1799,181.71420000,850993.46129700,0,2025-09-14 04:05:00+02:00
2025-09-14 02:10:00+00:00,4686.7,4692.94,4682.9,4691.92,241.4725,2025-09-14 04:14:59.999000+02:00,1131988.63408700,1553,127.66140000,598493.17158200,0,2025-09-14 04:10:00+02:00
2025-09-14 02:15:00+00:00,4692.0,4695.44,4685.37,4687.18,290.8199,2025-09-14 04:19:59.999000+02:00,1364418.94511400,1703,161.80720000,759208.19985700,0,2025-09-14 04:15:00+02:00
2025-09-14 02:20:00+00:00,4687.18,4689.25,4685.44,4688.88,129.3242,2025-09-14 04:24:59.999000+02:00,606238.80551200,851,53.65840000,251493.89811300,0,2025-09-14 04:20:00+02:00
2025-09-14 02:25:00+00:00,4688.89,4690.24,4682.98,4684.21,57.4288,2025-09-14 04:29:59.999000+02:00,269077.43738200,588,14.61390000,68454.28424800,0,2025-09-14 04:25:00+02:00
2025-09-14 02:30:00+00:00,4684.2,4684.2,4676.59,4682.57,209.7512,2025-09-14 04:34:59.999000+02:00,981765.09236200,1195,112.29940000,525600.53202400,0,2025-09-14 04:30:00+02:00
2025-09-14 02:35:00+00:00,4682.56,4682.56,4673.9,4678.38,269.718,2025-09-14 04:39:59.999000+02:00,1261675.02889000,1682,163.42740000,764451.19948900,0,2025-09-14 04:35:00+02:00
2025-09-14 02:40:00+00:00,4678.38,4682.89,4677.63,4681.76,122.323,2025-09-14 04:44:59.999000+02:00,572527.66700200,848,58.69010000,274661.46529500,0,2025-09-14 04:40:00+02:00
2025-09-14 02:45:00+00:00,4681.86,4686.14,4678.0,4683.31,197.6701,2025-09-14 04:49:59.999000+02:00,925764.94584100,1135,78.92350000,369604.90371200,0,2025-09-14 04:45:00+02:00
2025-09-14 02:50:00+00:00,4683.3,4688.07,4681.61,4686.88,160.3569,2025-09-14 04:54:59.999000+02:00,751408.73742000,1150,44.98310000,210760.32978000,0,2025-09-14 04:50:00+02:00
2025-09-14 02:55:00+00:00,4686.33,4688.69,4685.19,4686.4,149.4658,2025-09-14 04:59:59.999000+02:00,700474.09292800,748,51.33770000,240574.85960500,0,2025-09-14 04:55:00+02:00
2025-09-14 03:00:00+00:00,4686.57,4689.91,4682.56,4683.68,359.5197,2025-09-14 05:04:59.999000+02:00,1684776.91136400,1254,147.95820000,693301.68094500,0,2025-09-14 05:00:00+02:00
