timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,timestamp_local
2025-10-21 00:00:00+00:00,3980.93,3980.93,3971.43,3973.21,306.4418,2025-10-21 02:04:59.999000+02:00,1218287.79234300,3273,53.27270000,211849.53699300,0,2025-10-21 02:00:00+02:00
2025-10-21 00:05:00+00:00,3973.3,3974.77,3968.63,3972.25,317.1915,2025-10-21 02:09:59.999000+02:00,1259565.48331400,2411,90.15770000,358038.58146800,0,2025-10-21 02:05:00+02:00
2025-10-21 00:10:00+00:00,3972.25,3974.43,3964.08,3966.04,304.346,2025-10-21 02:14:59.999000+02:00,1207988.14501700,2130,50.57930000,200686.01632100,0,2025-10-21 02:10:00+02:00
2025-10-21 00:15:00+00:00,3966.3,3975.49,3966.3,3974.27,192.461,2025-10-21 02:19:59.999000+02:00,764521.52621900,2002,63.78990000,253373.64389100,0,2025-10-21 02:15:00+02:00
2025-10-21 00:20:00+00:00,3974.27,3978.99,3972.81,3978.52,280.2154,2025-10-21 02:24:59.999000+02:00,1114278.87653800,2496,150.56220000,598666.07650600,0,2025-10-21 02:20:00+02:00
2025-10-21 00:25:00+00:00,3978.7,3980.0,3976.44,3979.04,228.1423,2025-10-21 02:29:59.999000+02:00,907693.34494700,1599,99.95800000,397719.23460200,0,2025-10-21 02:25:00+02:00
2025-10-21 00:30:00+00:00,3979.05,3980.0,3972.7,3980.0,155.981,2025-10-21 02:34:59.999000+02:00,620547.81066200,2340,52.84100000,210193.67136300,0,2025-10-21 02:30:00+02:00
2025-10-21 00:35:00+00:00,3980.0,3984.6,3978.77,3984.49,276.4065,2025-10-21 02:39:59.999000+02:00,1100767.02197100,1986,124.13120000,494334.31239300,0,2025-10-21 02:35:00+02:00
2025-10-21 00:40:00+00:00,3984.49,3987.59,3981.92,3982.81,238.7269,2025-10-21 02:44:59.999000+02:00,951435.09119500,2164,110.36180000,439870.03425900,0,2025-10-21 02:40:00+02:00
2025-10-21 00:45:00+00:00,3982.81,3983.01,3977.34,3977.45,110.4877,2025-10-21 02:49:59.999000+02:00,439956.64361600,1517,21.71410000,86473.27047400,0,2025-10-21 02:45:00+02:00
2025-10-21 00:50:00+00:00,3977.45,3977.99,3974.41,3975.36,98.7487,2025-10-21 02:54:59.999000+02:00,392592.08689900,1872,48.12160000,191299.40449800,0,2025-10-21 02:50:00+02:00
2025-10-21 00:55:00+00:00,3975.36,3975.74,3973.48,3973.73,116.0737,2025-10-21 02:59:59.999000+02:00,461329.66897800,991,8.56500000,34045.23398000,0,2025-10-21 02:55:00+02:00
2025-10-21 01:00:00+00:00,3973.74,3975.44,3959.5,3966.82,525.6649,2025-10-21 03:04:59.999000+02:00,2085903.47530200,2996,97.36320000,386089.82694000,0,2025-10-21 03:00:00+02:00
2025-10-21 01:05:00+00:00,3967.01,3967.7,3956.1,3963.81,610.4226,2025-10-21 03:09:59.999000+02:00,2418041.74624700,2369,182.15250000,721596.48145300,0,2025-10-21 03:05:00+02:00
2025-10-21 01:10:00+00:00,3963.8,3965.39,3958.63,3958.63,187.0811,2025-10-21 03:14:59.999000+02:00,741334.35786600,1073,7.86580000,31174.64718600,0,2025-10-21 03:10:00+02:00
2025-10-21 01:15:00+00:00,3958.72,3963.07,3956.94,3960.7,244.3076,2025-10-21 03:19:59.999000+02:00,967593.34223600,967,98.91000000,391754.44059800,0,2025-10-21 03:15:00+02:00
2025-10-21 01:20:00+00:00,3960.83,3966.89,3960.83,3963.7,141.5519,2025-10-21 03:24:59.999000+02:00,561178.64043100,1023,64.28620000,254831.99151400,0,2025-10-21 03:20:00+02:00
2025-10-21 01:25:00+00:00,3963.6,3967.41,3963.08,3965.13,130.913,2025-10-21 03:29:59.999000+02:00,519049.31705800,671,69.40780000,275189.81302600,0,2025-10-21 03:25:00+02:00
2025-10-21 01:30:00+00:00,3965.15,3966.13,3958.25,3959.28,226.8332,2025-10-21 03:34:59.999000+02:00,898727.47274600,1324,73.84130000,292485.29256100,0,2025-10-21 03:30:00+02:00
2025-10-21 01:35:00+00:00,3959.39,3964.26,3953.88,3959.84,293.3213,2025-10-21 03:39:59.999000+02:00,1161466.04784000,1349,143.06460000,566581.10452900,0,2025-10-21 03:35:00+02:00
2025-10-21 01:40:00+00:00,3960.05,3961.93,3958.82,3959.98,311.0019,2025-10-21 03:44:59.999000+02:00,1231626.06220900,1108,74.42540000,294727.63626300,0,2025-10-21 03:40:00+02:00
2025-10-21 01:45:00+00:00,3959.99,3962.84,3950.9,3951.8,437.791,2025-10-21 03:49:59.999000+02:00,1731733.44628000,2098,175.41430000,694035.06916200,0,2025-10-21 03:45:00+02:00
2025-10-21 01:50:00+00:00,3952.09,3956.67,3944.77,3949.16,758.777,2025-10-21 03:54:59.999000+02:00,2997215.47316500,2572,224.34160000,886244.93034300,0,2025-10-21 03:50:00+02:00
2025-10-21 01:55:00+00:00,3949.33,3951.72,3935.29,3949.26,934.4808,2025-10-21 03:59:59.999000+02:00,3685092.51817600,3747,352.77570000,1391042.04897900,0,2025-10-21 03:55:00+02:00
2025-10-21 02:00:00+00:00,3949.46,3952.36,3935.92,3937.19,360.8915,2025-10-21 04:04:59.999000+02:00,1422265.55224600,2239,65.95650000,259966.06659100,0,2025-10-21 04:00:00+02:00
2025-10-21 02:05:00+00:00,3937.2,3938.62,3929.47,3930.46,642.2859,2025-10-21 04:09:59.999000+02:00,2526439.08498000,3161,179.66690000,706705.64473700,0,2025-10-21 04:05:00+02:00
2025-10-21 02:10:00+00:00,3930.46,3943.81,3930.31,3939.52,408.5739,2025-10-21 04:14:59.999000+02:00,1609459.99537500,1922,233.64760000,920391.93306600,0,2025-10-21 04:10:00+02:00
2025-10-21 02:15:00+00:00,3939.53,3940.64,3932.04,3936.96,343.5597,2025-10-21 04:19:59.999000+02:00,1352240.65633100,2187,153.36040000,603567.28450400,0,2025-10-21 04:15:00+02:00
2025-10-21 02:20:00+00:00,3936.96,3941.39,3930.94,3930.94,460.3061,2025-10-21 04:24:59.999000+02:00,1811944.33853000,2075,90.01590000,354339.61797800,0,2025-10-21 04:20:00+02:00
2025-10-21 02:25:00+00:00,3930.95,3940.12,3926.92,3939.9,697.529,2025-10-21 04:29:59.999000+02:00,2742034.16044400,2341,372.87160000,1466034.09981100,0,2025-10-21 04:25:00+02:00
2025-10-21 02:30:00+00:00,3939.55,3940.81,3936.01,3940.56,197.1135,2025-10-21 04:34:59.999000+02:00,776455.13342000,1234,107.42130000,423159.26434500,0,2025-10-21 04:30:00+02:00
