timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_buy_base,taker_buy_quote,ignore,timestamp_local
2025-10-14 00:00:00+00:00,4245.24,4251.49,4243.36,4248.5,355.376,2025-10-14 02:04:59.999000+02:00,1509431.02277100,2877,183.65410000,780150.95189200,0,2025-10-14 02:00:00+02:00
2025-10-14 00:05:00+00:00,4248.51,4251.75,4241.16,4241.3,337.521,2025-10-14 02:09:59.999000+02:00,1432908.86292700,2401,155.54090000,660146.13585500,0,2025-10-14 02:05:00+02:00
2025-10-14 00:10:00+00:00,4241.17,4243.58,4238.81,4240.91,302.8276,2025-10-14 02:14:59.999000+02:00,1284313.62120500,2254,83.03770000,352158.29875800,0,2025-10-14 02:10:00+02:00
2025-10-14 00:15:00+00:00,4240.91,4257.85,4239.48,4252.81,549.1594,2025-10-14 02:19:59.999000+02:00,2334562.23968300,2279,382.50170000,1626028.56428100,0,2025-10-14 02:15:00+02:00
2025-10-14 00:20:00+00:00,4252.81,4261.5,4248.91,4253.56,374.5439,2025-10-14 02:24:59.999000+02:00,1593652.86709900,2508,144.72520000,615903.50217900,0,2025-10-14 02:20:00+02:00
2025-10-14 00:25:00+00:00,4253.3,4260.78,4249.67,4254.81,343.3026,2025-10-14 02:29:59.999000+02:00,1460594.77161400,1910,169.24600000,720157.44228200,0,2025-10-14 02:25:00+02:00
2025-10-14 00:30:00+00:00,4255.05,4267.72,4250.32,4259.91,494.1654,2025-10-14 02:34:59.999000+02:00,2105768.36915100,3084,243.41160000,1037064.89346400,0,2025-10-14 02:30:00+02:00
2025-10-14 00:35:00+00:00,4259.4,4262.02,4252.81,4255.01,280.8143,2025-10-14 02:39:59.999000+02:00,1195147.43989200,1904,103.98980000,442594.41828300,0,2025-10-14 02:35:00+02:00
2025-10-14 00:40:00+00:00,4254.89,4256.87,4248.13,4252.92,384.4737,2025-10-14 02:44:59.999000+02:00,1635103.93743300,2332,158.94230000,676035.50880600,0,2025-10-14 02:40:00+02:00
2025-10-14 00:45:00+00:00,4252.92,4252.92,4230.49,4239.65,904.1947,2025-10-14 02:49:59.999000+02:00,3831845.06586800,4073,420.80940000,1782551.06200600,0,2025-10-14 02:45:00+02:00
